gender,Occupation,Work,Rest,Sleep,Exercise,Lifespan
Female,Office Worker,7.35,7.88,7.44,1.33,96
Male,Technician,7.68,8.4,7.15,0.77,88
Female,Office Worker,9.0,6.02,7.25,1.73,80
Male,Manager,13.18,2.35,6.16,2.31,72
Male,Consultant,8.08,8.19,6.87,0.86,82
Male,Consultant,23.54,0.33,0.13,0.0,25
Male,Office Worker,7.18,7.61,7.0,2.22,75
Female,Technician,9.5,6.6,6.48,1.42,92
Female,Retail Worker,9.92,5.15,7.94,0.99,91
Male,Engineer,7.84,3.52,10.64,1.99,90
Female,Healthcare Worker,21.73,1.43,0.84,0.0,25
Male,Teacher,6.35,10.94,6.7,0.02,79
Male,Engineer,8.15,10.38,5.47,0.0,80
Male,Healthcare Worker,10.68,6.01,7.31,0.0,75
Male,Manager,10.8,4.52,8.26,0.41,75
Male,Manager,11.69,4.2,6.19,1.91,68
Female,Technician,7.43,6.9,8.0,1.67,74
Female,Freelancer,10.86,1.88,9.16,2.1,71
Male,Manager,12.87,1.0,8.71,1.42,62
Male,Retail Worker,6.79,10.87,5.14,1.19,79
Male,Office Worker,7.77,9.63,5.53,1.07,93
Female,Consultant,10.31,8.32,4.53,0.84,82
Female,Technician,8.18,9.46,5.43,0.93,87
Male,Technician,7.57,8.48,6.27,1.68,89
Male,Healthcare Worker,9.29,4.29,8.41,2.01,60
Male,Freelancer,6.39,8.7,6.85,2.06,70
Male,Healthcare Worker,10.75,4.59,6.33,2.33,90
Male,Teacher,6.6,8.67,7.37,1.37,82
Male,Driver,0.12,22.66,0.63,0.59,76
Male,Engineer,9.36,5.07,7.58,1.99,100
Female,Manual Laborer,9.04,5.74,9.08,0.13,84
Male,Manager,12.24,5.99,5.77,0.0,70
Male,Engineer,8.51,1.98,10.96,2.55,63
Female,Manual Laborer,8.53,7.78,7.68,0.0,86
Male,Scientist,9.19,4.82,7.99,2.01,78
Male,Retail Worker,7.92,6.3,8.55,1.23,74
Female,Technician,7.12,10.77,5.94,0.17,93
Male,Engineer,8.38,6.94,8.59,0.1,71
Male,Technician,9.44,5.59,6.94,2.03,79
Male,Manager,12.52,3.36,6.31,1.81,75
Male,Engineer,8.1,9.04,6.39,0.47,86
Female,Driver,8.46,5.78,8.85,0.91,73
Female,Technician,7.37,6.54,7.09,3.0,89
Female,Scientist,8.53,6.77,8.18,0.53,73
Female,Driver,10.86,5.6,5.8,1.74,81
Female,Office Worker,8.92,5.63,6.97,2.48,91
Male,Teacher,6.54,9.83,6.88,0.74,78
Female,Office Worker,9.13,8.36,6.42,0.09,84
Female,Scientist,9.25,6.15,7.98,0.61,89
Female,Freelancer,9.81,9.52,4.67,0.0,72
Male,Office Worker,7.42,8.76,7.27,0.54,71
Male,Consultant,20.09,2.39,1.52,0.0,40
Male,Artist,9.81,3.42,7.77,3.0,88
Male,Office Worker,7.48,10.26,5.81,0.46,79
Male,Consultant,9.88,2.7,8.55,2.88,89
Female,Driver,9.42,8.21,5.24,1.13,88
Female,Manager,13.71,1.0,7.83,1.46,84
Male,Artist,7.04,10.53,6.11,0.33,89
Male,Consultant,11.66,4.49,6.49,1.35,75
Female,Healthcare Worker,10.33,5.41,7.36,0.91,73
Male,Teacher,6.98,4.7,9.42,2.89,82
Male,Technician,9.94,7.36,5.56,1.14,81
Male,Driver,8.46,5.31,9.56,0.67,78
Female,Freelancer,6.78,10.18,5.37,1.67,86
Male,Entrepreneur,15.34,1.79,5.24,1.64,68
Female,Entrepreneur,12.46,1.0,8.15,2.4,79
Female,Artist,8.58,6.04,7.5,1.88,85
Male,Office Worker,8.29,9.33,5.13,1.25,88
Male,Consultant,11.75,3.93,6.98,1.34,89
Male,Freelancer,5.27,9.04,7.71,1.99,91
Male,Technician,7.62,6.61,7.02,2.75,89
Female,Scientist,9.03,7.73,7.16,0.08,92
Male,Engineer,9.16,7.53,7.22,0.09,75
Female,Office Worker,8.6,5.17,8.27,1.96,81
Male,Office Worker,7.74,8.64,5.8,1.82,88
Female,Entrepreneur,14.87,1.0,5.51,2.62,54
Male,Consultant,11.36,2.48,7.16,3.0,94
Male,Scientist,8.38,7.53,7.84,0.25,90
Male,Manual Laborer,9.18,6.27,7.86,0.69,70
Male,Artist,5.4,9.82,8.11,0.67,93
Male,Office Worker,8.76,4.74,7.93,2.57,83
Female,Consultant,10.23,4.89,6.52,2.37,97
Male,Technician,7.58,10.24,6.18,0.0,85
Male,Consultant,10.71,2.26,8.03,3.0,76
Female,Office Worker,9.04,6.01,8.95,0.0,72
Female,Technician,0.1,20.76,1.44,1.7,61
Female,Manager,6.23,0.91,16.6,0.26,42
Male,Engineer,7.07,4.81,11.24,0.89,69
Female,Teacher,8.06,4.0,10.05,1.89,74
Female,Freelancer,0.4,22.9,0.39,0.32,63
Male,Manager,10.57,2.11,8.84,2.47,88
Male,Artist,6.64,12.45,4.56,0.35,85
Male,Freelancer,8.01,9.75,5.92,0.31,83
Female,Freelancer,5.62,11.27,5.51,1.61,100
Male,Retail Worker,7.65,9.13,6.78,0.44,81
Male,Retail Worker,8.64,8.51,6.85,0.0,87
Female,Entrepreneur,13.85,1.0,7.15,2.0,66
Female,Freelancer,7.11,7.94,8.49,0.46,83
Male,Consultant,0.15,23.35,0.33,0.18,64
Female,Entrepreneur,14.34,1.2,6.2,2.26,72
Male,Engineer,8.91,3.76,8.34,3.0,64
Female,Manual Laborer,9.29,8.08,6.58,0.05,80
Male,Technician,8.39,8.02,6.83,0.75,100
Male,Retail Worker,6.67,9.13,8.2,0.0,90
Female,Driver,11.67,4.32,5.73,2.28,66
Female,Artist,8.23,9.06,6.71,0.0,76
Female,Artist,4.48,7.91,8.61,3.0,82
Male,Manual Laborer,8.28,6.06,7.62,2.04,88
Male,Entrepreneur,11.52,6.93,5.33,0.21,75
Male,Consultant,8.94,3.31,10.0,1.75,68
Male,Entrepreneur,10.48,4.14,8.91,0.47,88
Male,Engineer,8.63,8.53,5.6,1.24,75
Male,Healthcare Worker,8.36,7.59,7.13,0.92,91
Female,Manager,11.77,2.93,7.12,2.18,80
Male,Scientist,10.74,4.0,7.63,1.63,80
Male,Healthcare Worker,9.1,3.67,8.71,2.52,83
Female,Manual Laborer,11.72,8.05,3.63,0.59,75
Female,Retail Worker,6.69,4.96,9.7,2.66,88
Female,Entrepreneur,14.35,1.25,6.84,1.55,77
Male,Scientist,8.54,5.34,8.34,1.77,97
Male,Manager,13.28,1.96,7.96,0.8,72
Male,Office Worker,7.38,6.86,8.84,0.92,96
Male,Teacher,0.36,18.4,3.03,2.2,63
Male,Technician,7.68,6.35,9.0,0.96,66
Female,Teacher,6.12,8.92,8.77,0.19,84
Female,Teacher,8.83,6.21,7.16,1.8,70
Male,Freelancer,9.83,4.02,9.43,0.71,62
Female,Manager,10.5,4.39,6.12,3.0,80
Male,Scientist,8.48,6.55,7.44,1.53,84
Female,Engineer,7.33,7.89,6.36,2.42,82
Female,Engineer,9.73,4.18,8.78,1.31,75
Male,Consultant,8.68,6.28,6.18,2.86,85
Female,Manager,10.45,3.29,7.72,2.55,82
Male,Scientist,10.66,5.25,6.23,1.86,76
Male,Artist,5.95,9.94,7.15,0.97,92
Male,Teacher,7.54,6.77,7.12,2.57,79
Female,Healthcare Worker,11.05,2.05,7.9,3.0,93
Male,Entrepreneur,15.77,3.32,4.49,0.42,64
Male,Engineer,7.71,5.27,8.01,3.0,100
Female,Technician,8.27,7.72,7.28,0.73,89
Male,Freelancer,6.15,9.47,7.25,1.12,81
Female,Artist,5.73,10.78,6.02,1.47,82
Male,Technician,7.79,5.36,7.99,2.86,88
Male,Consultant,7.05,10.66,5.04,1.25,76
Male,Office Worker,8.51,3.4,9.79,2.3,77
Male,Manager,8.41,7.17,7.36,1.07,74
Female,Manager,10.94,3.03,7.26,2.77,71
Female,Artist,8.16,6.42,8.0,1.42,88
Male,Healthcare Worker,11.3,1.29,8.96,2.45,69
Female,Driver,10.25,7.54,4.81,1.4,83
Female,Manual Laborer,11.56,4.46,5.77,2.21,64
Male,Driver,11.55,2.72,7.87,1.87,87
Male,Scientist,10.5,3.21,9.1,1.19,55
Female,Healthcare Worker,11.47,2.82,7.57,2.15,80
Male,Consultant,11.33,5.27,7.22,0.18,70
Male,Retail Worker,7.38,5.2,9.16,2.26,77
Male,Office Worker,9.93,4.68,9.39,0.0,59
Male,Technician,7.7,9.19,7.07,0.05,75
Female,Teacher,6.53,8.31,8.0,1.16,95
Male,Scientist,9.77,3.52,8.33,2.39,88
Female,Teacher,8.07,9.76,6.17,0.0,93
Male,Teacher,7.4,8.82,4.77,3.0,75
Female,Healthcare Worker,8.06,8.29,4.98,2.67,94
Female,Freelancer,8.03,6.25,7.23,2.5,100
Male,Consultant,10.84,3.41,6.75,3.0,79
Female,Healthcare Worker,9.45,4.36,8.59,1.6,84
Female,Healthcare Worker,11.53,7.61,4.83,0.04,60
Male,Healthcare Worker,10.4,5.17,8.03,0.39,88
Female,Driver,11.77,2.63,7.04,2.56,76
Male,Artist,6.55,7.26,8.3,1.89,85
Male,Manager,9.23,7.51,4.98,2.28,74
Female,Healthcare Worker,11.05,4.4,7.96,0.59,86
Male,Technician,8.38,7.46,6.61,1.55,91
Female,Artist,4.54,13.24,5.95,0.28,96
Male,Driver,3.0,0.37,19.98,0.65,59
Female,Scientist,10.45,4.62,8.93,0.0,78
Male,Teacher,7.92,7.94,8.11,0.04,88
Male,Teacher,6.29,6.75,8.36,2.61,86
Female,Office Worker,7.33,10.38,5.52,0.76,89
Male,Consultant,0.56,19.23,1.71,2.5,68
Female,Driver,10.07,4.75,7.15,2.03,100
Male,Scientist,0.15,22.55,0.17,1.13,53
Male,Freelancer,10.89,2.09,8.75,2.27,76
Female,Scientist,8.47,6.19,6.34,3.0,78
Female,Driver,10.25,2.58,8.4,2.76,82
Female,Artist,6.5,8.78,8.57,0.14,88
Female,Engineer,7.78,8.13,6.41,1.68,79
Male,Freelancer,6.16,5.92,8.92,3.0,82
Female,Engineer,7.85,8.63,7.01,0.52,90
Male,Artist,4.08,10.41,8.42,1.09,92
Female,Scientist,10.1,7.04,6.48,0.38,81
Male,Entrepreneur,15.44,1.77,5.73,1.06,54
Male,Scientist,8.51,5.06,8.83,1.6,86
Female,Healthcare Worker,11.82,1.0,8.98,2.2,99
Male,Entrepreneur,10.88,1.83,10.19,1.1,80
Male,Teacher,7.63,7.83,6.64,1.9,79
Male,Manager,8.11,6.76,8.2,0.93,72
Male,Technician,7.64,8.65,6.53,1.18,88
Male,Retail Worker,6.49,9.45,6.65,1.4,98
Female,Retail Worker,6.32,10.92,4.81,1.96,83
Female,Driver,8.23,7.28,5.5,3.0,87
Female,Entrepreneur,12.68,4.13,7.19,0.0,70
Female,Scientist,8.78,3.74,8.58,2.89,81
Male,Engineer,7.59,10.45,4.85,1.11,80
Female,Driver,11.28,4.03,7.01,1.68,85
Female,Consultant,9.99,1.83,10.99,1.19,62
Male,Engineer,7.21,8.78,7.7,0.31,88
Female,Entrepreneur,15.04,1.71,6.14,1.11,65
Male,Entrepreneur,11.32,5.01,6.23,1.44,71
Female,Freelancer,8.75,5.55,8.07,1.63,79
Male,Freelancer,8.37,6.73,7.43,1.47,95
Male,Artist,5.03,8.06,7.9,3.0,100
Male,Consultant,11.67,5.71,5.67,0.95,79
Male,Freelancer,9.54,6.18,8.04,0.24,81
Male,Office Worker,9.55,3.24,9.45,1.76,77
Female,Engineer,7.9,11.2,3.35,1.55,82
Female,Freelancer,7.7,10.5,5.8,0.0,90
Male,Freelancer,6.64,5.58,9.56,2.22,96
Female,Retail Worker,7.47,10.1,5.49,0.93,80
Male,Manager,8.44,7.95,6.94,0.67,87
Male,Consultant,7.11,0.7,15.35,0.84,49
Female,Consultant,10.82,3.71,8.08,1.39,77
Male,Manual Laborer,11.59,3.66,7.0,1.74,77
Female,Entrepreneur,11.59,1.0,10.01,1.41,86
Female,Manager,13.32,1.87,7.68,1.13,69
Male,Freelancer,10.96,2.74,8.8,1.49,76
Male,Healthcare Worker,10.06,3.5,7.55,2.89,76
Female,Scientist,10.06,5.76,6.95,1.23,70
Female,Retail Worker,9.88,6.47,5.6,2.05,79
Female,Healthcare Worker,10.87,3.42,7.92,1.8,76
Female,Artist,5.9,9.09,6.01,3.0,89
Male,Artist,7.0,11.07,4.68,1.25,92
Female,Entrepreneur,12.37,1.36,8.52,1.75,81
Female,Technician,8.61,6.17,6.4,2.82,80
Male,Healthcare Worker,9.21,10.25,4.19,0.34,78
Male,Technician,7.35,8.5,7.54,0.61,91
Female,Freelancer,5.07,5.34,11.59,2.0,73
Male,Scientist,8.64,7.63,7.73,0.0,78
Female,Driver,11.55,1.0,9.28,2.17,84
Male,Manager,13.42,1.16,7.79,1.63,79
Male,Freelancer,8.29,8.19,6.82,0.7,91
Female,Artist,9.61,2.8,9.02,2.56,90
Male,Scientist,8.39,5.83,7.22,2.57,66
Male,Office Worker,9.35,4.32,7.49,2.84,88
Female,Teacher,7.49,6.36,7.42,2.72,85
Male,Retail Worker,8.99,6.52,8.19,0.29,75
Male,Teacher,7.91,8.15,5.18,2.77,71
Female,Retail Worker,6.33,13.26,3.31,1.09,84
Female,Office Worker,8.13,6.13,7.6,2.13,87
Male,Scientist,10.35,5.69,6.91,1.05,87
Female,Freelancer,5.63,7.77,9.37,1.24,69
Female,Entrepreneur,22.37,1.42,0.21,0.0,31
Female,Office Worker,8.04,7.03,7.17,1.77,92
Male,Technician,9.23,7.78,6.23,0.76,89
Female,Manager,12.43,1.0,7.73,2.84,97
Female,Retail Worker,9.18,6.26,7.11,1.46,83
Male,Engineer,8.62,4.48,8.75,2.15,80
Male,Freelancer,11.38,2.59,8.03,2.0,78
Female,Engineer,9.3,8.08,5.58,1.05,78
Female,Scientist,10.06,3.77,8.62,1.56,73
Male,Engineer,9.92,3.27,8.31,2.5,81
Female,Engineer,9.19,8.67,6.14,0.0,76
Female,Manager,12.94,1.32,9.25,0.49,69
Female,Teacher,6.45,6.26,8.78,2.51,91
Female,Driver,9.65,5.09,6.83,2.43,87
Male,Scientist,7.38,5.72,7.9,3.0,81
Male,Artist,5.7,9.65,6.83,1.82,79
Male,Healthcare Worker,9.78,6.0,7.39,0.83,89
Female,Office Worker,8.41,3.38,9.25,2.96,77
Female,Driver,8.83,6.17,7.92,1.07,90
Female,Consultant,11.46,5.78,6.26,0.5,74
Female,Engineer,8.9,8.16,6.84,0.1,87
Female,Teacher,7.08,8.33,6.15,2.45,92
Male,Engineer,9.99,2.7,9.2,2.11,73
Male,Manual Laborer,10.43,3.19,8.71,1.67,89
Male,Manager,12.27,4.21,5.41,2.12,85
Female,Freelancer,7.0,7.49,7.88,1.63,82
Female,Manual Laborer,8.01,7.27,8.71,0.0,89
Male,Teacher,8.7,7.03,6.73,1.55,78
Male,Retail Worker,7.18,7.64,8.51,0.67,67
Female,Artist,5.63,10.13,8.21,0.03,84
Male,Consultant,19.78,2.17,2.05,0.0,44
Male,Office Worker,8.03,7.45,8.53,0.0,81
Female,Healthcare Worker,8.51,4.65,8.42,2.42,79
Female,Freelancer,9.83,2.96,8.21,3.0,80
Female,Teacher,7.35,7.62,6.91,2.12,93
Female,Retail Worker,7.24,4.99,9.79,1.98,76
Female,Freelancer,5.48,9.73,7.02,1.77,98
Female,Engineer,22.8,0.97,0.24,0.0,25
Female,Engineer,7.82,8.14,5.75,2.28,86
Female,Manual Laborer,11.22,4.37,7.97,0.43,76
Female,Scientist,10.27,2.99,7.99,2.75,89
Male,Retail Worker,9.98,7.05,6.97,0.0,76
Male,Office Worker,7.88,8.39,7.73,0.0,84
Male,Consultant,11.87,3.86,8.27,0.0,69
Male,Freelancer,6.39,9.45,7.01,1.15,88
Female,Freelancer,9.35,3.1,9.28,2.28,90
Female,Retail Worker,8.25,6.04,8.09,1.62,90
Female,Technician,9.29,2.48,9.85,2.38,71
Female,Engineer,9.39,4.7,7.27,2.65,91
Male,Entrepreneur,11.0,7.76,5.24,0.0,81
Female,Teacher,7.42,4.75,9.3,2.53,94
Female,Manager,10.18,5.44,7.58,0.8,84
Male,Engineer,9.22,9.6,4.56,0.63,75
Male,Artist,4.04,13.87,6.09,0.0,95
Female,Engineer,9.19,4.09,8.56,2.17,93
Male,Retail Worker,9.75,1.25,10.27,2.73,60
Male,Manual Laborer,11.0,4.97,7.19,0.83,60
Female,Scientist,9.12,5.88,9.0,0.0,92
Female,Freelancer,10.59,4.22,9.1,0.09,69
Female,Technician,7.24,6.45,7.37,2.95,90
Female,Manager,9.19,3.09,8.79,2.93,83
Male,Artist,6.64,7.26,7.1,3.0,86
Female,Office Worker,8.51,5.09,8.17,2.23,100
Female,Technician,8.87,8.35,6.71,0.08,80
Female,Artist,4.15,6.88,11.12,1.85,70
Female,Consultant,11.98,3.32,5.7,3.0,78
Female,Entrepreneur,10.47,5.74,7.58,0.2,69
Female,Manual Laborer,10.65,5.42,7.04,0.89,78
Male,Manager,12.68,3.51,6.06,1.75,63
Female,Engineer,9.94,3.15,7.91,3.0,91
Male,Engineer,9.05,2.15,9.8,3.0,58
Female,Consultant,11.62,4.33,5.44,2.61,80
Male,Manager,13.12,1.0,8.19,1.69,68
Male,Technician,7.51,7.06,9.39,0.05,67
Female,Scientist,7.5,5.43,8.81,2.26,90
Female,Healthcare Worker,11.95,5.04,6.22,0.79,76
Male,Manual Laborer,9.61,7.75,4.9,1.74,65
Male,Freelancer,21.43,1.66,0.91,0.0,25
Female,Driver,8.13,4.19,9.64,2.04,84
Male,Scientist,9.43,2.63,10.42,1.52,69
Male,Retail Worker,2.64,16.11,0.43,4.82,84
Male,Manual Laborer,8.24,8.93,6.22,0.62,83
Male,Consultant,11.38,1.0,9.27,2.35,69
Male,Freelancer,8.65,7.6,7.12,0.63,82
Female,Manager,8.89,8.61,6.1,0.4,93
Female,Driver,11.48,4.47,5.83,2.22,62
Male,Healthcare Worker,8.67,5.64,7.38,2.32,100
Male,Healthcare Worker,8.74,5.12,8.06,2.09,79
Male,Retail Worker,9.98,3.16,8.11,2.74,68
Female,Driver,10.8,3.66,8.34,1.2,85
Female,Technician,0.1,20.6,2.1,1.19,85
Male,Retail Worker,6.43,6.35,8.22,3.0,93
Female,Teacher,0.74,2.93,19.39,0.94,47
Male,Artist,7.79,5.25,8.65,2.31,82
Female,Consultant,8.17,8.83,6.59,0.41,89
Female,Consultant,9.31,10.05,4.24,0.4,97
Female,Consultant,7.64,8.38,6.05,1.93,81
Female,Engineer,9.25,8.58,6.01,0.16,76
Female,Technician,7.34,5.88,8.13,2.65,89
Female,Entrepreneur,13.22,3.2,6.97,0.6,71
Male,Manual Laborer,10.4,4.03,7.17,2.4,90
Male,Healthcare Worker,10.33,3.8,8.56,1.31,80
Female,Driver,8.87,4.85,8.69,1.59,83
Female,Artist,7.08,7.1,8.73,1.09,80
Female,Office Worker,7.92,8.75,6.41,0.92,84
Female,Driver,8.3,8.34,7.0,0.37,88
Male,Teacher,7.42,6.48,8.59,1.52,78
Female,Office Worker,7.48,7.8,8.72,0.0,97
Female,Artist,8.79,5.05,7.26,2.91,76
Male,Driver,8.19,7.46,5.55,2.8,80
Male,Freelancer,10.72,1.86,8.48,2.94,78
Female,Healthcare Worker,9.07,6.21,7.01,1.72,80
Male,Healthcare Worker,11.97,3.44,7.84,0.74,64
Male,Artist,5.85,10.4,5.43,2.32,84
Female,Entrepreneur,14.83,2.99,4.58,1.6,79
Female,Office Worker,7.36,10.75,5.9,0.0,87
Female,Manager,13.33,1.0,7.56,2.11,87
Female,Engineer,8.65,11.09,3.65,0.61,69
Male,Driver,8.95,7.01,8.04,0.0,82
Female,Consultant,8.07,8.95,6.55,0.43,91
Male,Office Worker,8.27,7.59,6.78,1.36,100
Male,Manager,11.7,2.77,6.53,3.0,89
Female,Healthcare Worker,8.56,5.84,9.06,0.54,91
Female,Technician,9.63,3.85,7.52,3.0,94
Female,Retail Worker,8.81,8.8,5.1,1.3,81
Male,Freelancer,10.94,3.8,7.82,1.45,69
Female,Scientist,7.6,3.61,9.78,3.0,82
Female,Driver,11.88,3.39,6.14,2.58,80
Male,Scientist,9.18,2.82,9.58,2.41,69
Male,Manager,10.59,6.86,5.87,0.67,80
Female,Technician,8.4,7.58,5.48,2.54,80
Male,Manager,8.84,3.36,10.23,1.58,76
Female,Engineer,8.4,4.89,8.55,2.17,88
Male,Artist,8.79,8.01,5.72,1.49,70
Male,Healthcare Worker,11.91,1.47,9.74,0.88,59
Female,Driver,8.68,7.54,7.78,0.0,86
Male,Consultant,6.79,5.29,9.16,2.77,87
Female,Teacher,6.25,8.94,6.85,1.95,93
Male,Manager,9.44,7.4,6.12,1.05,80
Female,Artist,4.91,9.99,6.11,3.0,93
Female,Freelancer,7.29,6.83,9.64,0.25,90
Male,Artist,5.59,11.87,6.07,0.47,91
Female,Teacher,8.38,11.33,4.23,0.05,86
Male,Artist,7.72,6.17,10.11,0.0,55
Male,Entrepreneur,12.72,1.83,7.64,1.82,74
Male,Artist,7.65,8.29,6.14,1.92,97
Male,Teacher,8.95,5.23,8.99,0.84,78
Female,Office Worker,7.51,4.07,9.42,3.0,78
Male,Retail Worker,7.11,6.8,7.17,2.93,94
Female,Technician,8.98,6.88,7.44,0.69,82
Female,Artist,4.2,10.82,8.09,0.89,100
Male,Artist,4.17,11.05,8.17,0.61,72
Female,Manual Laborer,8.49,5.28,8.38,1.85,74
Male,Driver,11.42,1.0,10.0,1.58,59
Male,Office Worker,9.21,4.93,9.51,0.35,64
Male,Engineer,8.45,5.55,8.43,1.57,73
Female,Freelancer,8.63,6.91,5.46,3.0,96
Female,Technician,9.84,3.19,9.08,1.89,83
Female,Retail Worker,7.82,6.5,8.81,0.87,67
Female,Artist,6.67,9.41,6.62,1.3,100
Male,Artist,6.29,11.01,4.44,2.26,82
Male,Consultant,9.96,9.2,3.57,1.28,71
Male,Office Worker,7.3,6.45,8.52,1.72,77
Female,Manager,11.32,1.44,8.24,3.0,82
Female,Freelancer,5.23,10.56,6.98,1.23,92
Female,Teacher,8.88,6.6,5.52,3.0,89
Female,Retail Worker,9.57,2.46,10.07,1.9,80
Male,Artist,6.58,6.74,8.81,1.87,68
Female,Manual Laborer,8.86,2.26,10.08,2.8,82
Female,Teacher,7.78,10.11,5.68,0.43,92
Male,Retail Worker,9.45,6.65,7.84,0.05,87
Male,Retail Worker,0.36,23.39,0.32,0.0,58
Male,Manager,13.38,1.69,8.44,0.49,72
Female,Scientist,7.99,8.13,5.99,1.89,98
Male,Teacher,8.64,6.05,7.15,2.16,96
Female,Freelancer,10.22,3.69,9.59,0.5,77
Female,Manual Laborer,8.63,8.26,5.8,1.31,85
Female,Scientist,9.03,4.3,9.3,1.38,85
Male,Driver,8.94,7.01,7.16,0.89,77
Male,Technician,7.59,7.79,6.69,1.93,95
Female,Driver,9.12,6.68,7.44,0.76,82
Female,Office Worker,8.12,5.47,7.56,2.85,87
Male,Consultant,9.25,9.09,4.59,1.07,85
Male,Artist,8.22,6.82,7.57,1.39,76
Male,Entrepreneur,11.82,1.66,7.86,2.66,84
Female,Office Worker,9.07,7.64,5.64,1.65,83
Male,Scientist,0.23,20.29,1.74,1.73,76
Female,Retail Worker,8.7,8.19,7.11,0.0,79
Male,Freelancer,8.84,6.34,6.21,2.61,100
Female,Artist,4.53,9.51,8.86,1.1,95
Female,Manual Laborer,9.26,5.8,7.01,1.93,80
Female,Office Worker,8.34,11.16,3.9,0.6,71
Female,Retail Worker,7.98,6.56,8.0,1.46,84
Male,Scientist,8.14,8.03,7.23,0.6,83
Male,Healthcare Worker,10.26,2.26,8.9,2.57,76
Female,Healthcare Worker,21.7,2.12,0.17,0.0,25
Male,Manual Laborer,8.72,8.44,6.13,0.71,97
Male,Healthcare Worker,8.94,6.4,6.33,2.33,80
Female,Entrepreneur,15.77,2.9,4.62,0.71,58
Male,Technician,20.75,0.65,2.6,0.0,25
Female,Technician,9.45,5.97,8.41,0.16,92
Male,Manual Laborer,19.22,1.9,2.88,0.0,45
Female,Healthcare Worker,22.63,0.55,0.82,0.0,25
Male,Freelancer,6.76,8.27,6.2,2.77,78
Female,Retail Worker,7.12,9.9,6.78,0.2,81
Female,Teacher,6.21,9.16,6.86,1.76,98
Male,Retail Worker,9.22,6.96,5.35,2.47,86
Female,Consultant,7.09,8.07,8.76,0.08,79
Male,Teacher,6.87,5.7,10.59,0.84,74
Female,Consultant,11.66,1.39,9.58,1.38,63
Female,Office Worker,9.88,1.89,10.43,1.8,64
Female,Freelancer,7.09,7.11,8.74,1.06,75
Female,Entrepreneur,13.81,1.54,7.59,1.06,66
Female,Healthcare Worker,11.6,4.11,6.17,2.11,76
Female,Healthcare Worker,10.21,6.28,6.58,0.93,89
Male,Technician,8.09,9.23,6.29,0.39,76
Female,Office Worker,9.73,5.09,8.36,0.82,93
Female,Driver,9.47,8.49,4.02,2.01,81
Male,Teacher,7.85,6.87,8.46,0.81,74
Female,Manager,0.74,16.99,4.93,1.34,79
Male,Entrepreneur,12.8,1.0,7.36,2.84,73
Female,Manager,11.18,3.82,6.55,2.45,76
Female,Manager,10.41,4.38,7.55,1.66,92
Male,Freelancer,9.3,6.27,8.0,0.43,72
Male,Freelancer,9.29,3.16,9.25,2.3,81
Female,Healthcare Worker,9.34,4.47,8.74,1.45,77
Female,Teacher,7.32,7.28,8.29,1.11,73
Male,Artist,6.78,9.44,6.37,1.4,75
Female,Manual Laborer,8.65,2.87,9.48,3.0,86
Female,Office Worker,7.03,8.55,5.42,3.0,86
Male,Driver,9.49,6.0,8.17,0.34,92
Female,Retail Worker,7.79,7.58,6.98,1.65,78
Male,Driver,9.77,5.98,7.21,1.04,85
Male,Office Worker,7.79,9.5,6.71,0.0,82
Female,Healthcare Worker,8.91,6.99,8.1,0.0,79
Female,Engineer,7.53,9.21,5.04,2.22,84
Female,Artist,9.35,5.69,7.79,1.17,94
Male,Technician,9.68,5.14,7.01,2.17,78
Female,Artist,3.9,5.31,14.61,0.18,59
Male,Artist,5.19,9.5,8.17,1.15,84
Male,Engineer,7.69,8.42,7.89,0.01,75
Male,Driver,11.54,2.26,9.13,1.08,57
Male,Technician,8.85,5.33,7.59,2.23,87
Male,Engineer,9.98,3.91,8.49,1.61,88
Male,Engineer,8.98,7.29,7.01,0.72,89
Male,Teacher,7.79,9.9,4.94,1.38,78
Female,Freelancer,2.46,2.97,18.54,0.03,49
Female,Technician,9.2,4.89,8.07,1.85,71
Male,Scientist,20.93,1.94,1.13,0.0,28
Male,Driver,9.45,3.26,8.85,2.44,78
Female,Healthcare Worker,10.65,4.86,6.12,2.37,80
Male,Engineer,8.58,4.85,9.25,1.32,68
Male,Artist,7.09,9.63,5.18,2.11,84
Female,Manager,12.76,2.83,6.13,2.28,77
Male,Office Worker,9.48,5.21,9.31,0.0,91
Male,Teacher,6.6,7.83,8.39,1.18,88
Female,Healthcare Worker,11.77,1.47,9.33,1.43,76
Male,Healthcare Worker,10.04,4.78,8.1,1.07,76
Male,Teacher,8.62,8.33,5.01,2.04,87
Female,Consultant,10.04,5.89,6.34,1.73,86
Male,Freelancer,9.57,8.55,4.72,1.16,94
Female,Consultant,9.83,6.35,6.52,1.31,74
Female,Retail Worker,8.26,4.9,9.87,0.97,76
Female,Teacher,1.72,16.36,4.7,1.22,86
Male,Manager,12.44,1.95,8.7,0.91,84
Male,Artist,9.3,4.18,7.52,3.0,94
Female,Teacher,8.78,5.66,8.71,0.86,84
Male,Manager,12.1,5.1,5.89,0.91,75
Female,Retail Worker,7.2,8.84,6.63,1.33,100
Female,Entrepreneur,11.79,3.77,6.23,2.21,78
Female,Scientist,7.49,8.89,7.62,0.0,96
Female,Manager,13.46,2.32,7.55,0.67,45
Female,Artist,8.94,5.9,6.16,3.0,86
Male,Engineer,8.96,5.2,8.14,1.7,76
